Date,nat_sen,int_sen,exr,fdi_bs,fxr,inf,ipi,bot
2020-01,0.24844999999999998,0.0,23170.07,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23172.5524,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23176.3859,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23175.5196,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23175.6658,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23174.7417,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23177.6517,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23174.718,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23174.4422,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23174.3731,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23172.1442,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23170.4133,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23169.6688,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23169.7014,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23171.5163,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23171.6907,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23170.7317,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23170.6596,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23170.9477,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23182.9648,110.063,81100.0,6.43,-5.5,-280.0
2020-01,0.24844999999999998,0.0,23222.7841,110.063,81100.0,6.43,-5.5,-280.0
2020-02,0.7756272727272727,0.0,23260.1553,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23240.0655,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23223.5085,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23221.8935,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23233.1051,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23260.1881,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23243.4044,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23235.7313,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23240.0655,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23246.0188,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23229.7398,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23232.2176,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23239.2473,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23237.594,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23244.5117,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23248.6004,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23270.3357,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23244.3905,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23240.2746,150.72,80700.0,5.4,23.7,2280.0
2020-02,0.7756272727272727,0.0,23235.7449,150.72,80700.0,5.4,23.7,2280.0
2020-03,0.7793666666666667,-0.31129999999999997,23230.6041,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23217.3382,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23210.0076,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23220.5438,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23203.5747,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23209.9709,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23175.4493,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23174.4812,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23177.9464,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23218.6459,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23233.4845,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23247.8353,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23283.4829,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23372.8236,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23459.7642,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23550.8504,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23594.3843,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23605.7932,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23635.1374,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23623.4022,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23642.2764,391.721,81300.0,4.9,5.4,1980.0
2020-03,0.7793666666666667,-0.31129999999999997,23616.1943,391.721,81300.0,4.9,5.4,1980.0
2020-04,0.1977,0.0,23595.6891,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23594.8035,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23547.4308,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23449.8757,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23454.8413,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23524.2434,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23501.8516,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23474.0614,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23442.9825,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23450.525,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23424.5283,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23450.9928,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23460.5638,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23495.1763,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23488.4088,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23509.3804,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23458.6815,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23444.324,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23428.6151,478.242,81400.0,2.93,-10.5,-940.0
2020-04,0.1977,0.0,23428.2668,478.242,81400.0,2.93,-10.5,-940.0
2020-05,0.98265,0.0,23429.3234,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23445.6283,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23423.1305,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23425.3373,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23428.2602,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23378.2542,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23325.6916,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23334.8773,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23335.3932,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23368.0448,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23358.6367,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23339.5551,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23300.6135,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23272.7828,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23262.6602,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23270.1422,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23315.9749,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23325.2243,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23326.8072,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23310.6473,693.182,82800.0,2.4,-3.1,1010.0
2020-05,0.98265,0.0,23281.2735,693.182,82800.0,2.4,-3.1,1010.0
2020-06,0.769675,0.0,23282.4088,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23257.3864,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23262.2478,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23265.2766,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23260.0,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23208.0057,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23192.7969,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23215.4712,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23221.2029,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23229.7496,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23214.7999,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23198.1982,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23199.4178,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23219.6473,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23212.828,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23212.9912,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23220.5099,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23204.3636,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23211.3821,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23201.0467,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-06,0.769675,0.0,23205.5952,840.6030000000001,83400.0,3.17,7.0,1850.0
2020-07,0.2888909090909091,0.0,23205.2212,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23203.3507,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23200.5772,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23202.8112,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23200.6324,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23195.505,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23190.667,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23181.3591,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23179.9943,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23182.0801,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23185.7143,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23184.6132,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23192.495,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23188.7792,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23181.8182,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23185.123,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23181.3732,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23179.5089,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23181.3719,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23180.2269,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23179.344,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23177.8181,918.189,84100.0,3.39,1.1,2780.0
2020-07,0.2888909090909091,0.0,23180.3688,918.189,84100.0,3.39,1.1,2780.0
2020-08,0.7476499999999999,-0.18945,23175.8273,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23175.0453,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23174.6913,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23174.6913,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23177.9484,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23175.4215,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23176.4541,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23174.8466,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23174.5145,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23175.5534,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23175.0865,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23175.6104,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23174.8466,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23176.0133,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23179.1585,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23175.3555,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23175.3093,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23175.3489,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23174.4075,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-08,0.7476499999999999,-0.18945,23173.783,978.4159999999999,87800.0,3.18,-0.6,4990.0
2020-09,0.12539999999999998,0.5704333333333333,23174.5818,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23165.7609,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23174.1035,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23174.6905,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23174.8867,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23177.3906,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23176.4706,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23178.5714,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23175.388,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23175.518,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23175.4913,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23177.4039,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23176.6969,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23178.9617,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23177.0335,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23178.9824,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23184.3027,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23185.1747,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23193.5986,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23189.1048,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23183.2298,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-09,0.12539999999999998,0.5704333333333333,23182.3298,1068.2530000000002,88400.0,2.98,3.8,2960.0
2020-10,0.8281357142857143,0.15856666666666666,23188.6477,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23189.5223,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23205.3956,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23200.4492,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23192.4423,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23192.6452,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23178.8629,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23177.453,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23177.1269,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23176.8498,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23177.319,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23176.6864,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23180.4629,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23178.9295,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23176.3711,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23177.281,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23177.3468,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23176.3387,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23177.0469,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23180.4022,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-10,0.8281357142857143,0.15856666666666666,23181.431,1104.5149999999999,90100.0,2.47,5.4,2940.0
2020-11,0.39046666666666663,0.10766,23178.5714,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23176.3869,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23176.6362,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23176.1094,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23176.8108,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23174.712,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23174.9519,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23175.537,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23174.6905,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23175.657,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23175.583,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23164.4359,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23166.5524,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23177.5188,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23177.5188,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23171.0652,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23151.5648,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23164.7635,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23164.9008,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23162.0339,1220.453,92500.0,1.48,9.2,550.0
2020-11,0.39046666666666663,0.10766,23143.5141,1220.453,92500.0,1.48,9.2,550.0
2020-12,0.8308807692307691,0.0,23132.4647,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23129.4915,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23129.9771,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23131.3947,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23127.86,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23129.5448,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23130.8788,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23130.5162,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23129.2157,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23127.321,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23126.9968,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23126.6526,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23130.3546,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23124.8354,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23125.4954,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23133.5186,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23132.9449,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23135.0567,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23126.6456,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23088.677,1511.003,94400.0,0.19,9.5,-250.0
2020-12,0.8308807692307691,0.0,23083.6146,1511.003,94400.0,0.19,9.5,-250.0
2021-01,0.9775444444444444,-0.0139875,23084.5125,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23090.5077,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23092.9694,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23081.4625,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23068.606,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23064.8305,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23064.621,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23064.5369,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23065.4109,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23069.7914,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23069.6161,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23070.7437,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23073.0381,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23075.5373,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23075.1356,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23070.5609,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23070.062,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23059.7798,64.538,97000.0,-0.93,22.2,2090.0
2021-01,0.9775444444444444,-0.0139875,23046.4356,64.538,97000.0,-0.93,22.2,2090.0
2021-02,-0.119675,0.00835,23044.9556,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,23027.6794,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,23026.4022,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,23024.659,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,23004.0827,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,22981.8845,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,22976.5756,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,22975.4522,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,22976.0827,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,22976.1136,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,22976.0987,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,22975.8851,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,23014.317,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,23010.0593,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,23015.444,74.616,97700.0,0.7,-8.3,-460.0
2021-02,-0.119675,0.00835,23024.3779,74.616,97700.0,0.7,-8.3,-460.0
